,texto,tokens
103,sabemos que el mayor conocimiento es para  chema,"['sabemos', 'que', 'el', 'mayor', 'conocimiento', 'es', 'para', 'chema']"
104,el nacho mierdas... ese que nos ha podido decir de donde salió para los más de 200 espectaculares ooh vaya que ofertón,"['el', 'nacho', 'mierdas', 'ese', 'que', 'nos', 'ha', 'podido', 'decir', 'de', 'donde', 'salió', 'para', 'los', 'más', 'de', '200', 'espectaculares', 'ooh', 'vaya', 'que', 'ofertón']"
105,"cálmate carlos todavía no llega, todavía no ocupa el tal alto cargo, no comas ancias","['cálmate', 'carlos', 'todavía', 'no', 'llega', 'todavía', 'no', 'ocupa', 'el', 'tal', 'alto', 'cargo', 'no', 'comas', 'ancias']"
106,chema,['chema']
107,tu ves en todos,"['tu', 'ves', 'en', 'todos']"
108,clara cardenas tiene el adn obradorista,"['clara', 'cardenas', 'tiene', 'el', 'adn', 'obradorista']"
109,en puebla debe ser armenta,"['en', 'puebla', 'debe', 'ser', 'armenta']"
110,y en tu casa compa quien te imaginas q sea el ganó x allá,"['y', 'en', 'tu', 'casa', 'compa', 'quien', 'te', 'imaginas', 'q', 'sea', 'el', 'ganó', 'x', 'allá']"
111,y yo veo a dr. gatell  harfuch no va llegar  mucho menos clara brugada  esta tienado mucho dinero en su campaña  en todoas las alcadia esta llenando de propaganda,"['y', 'yo', 'veo', 'a', 'dr', 'gatell', 'harfuch', 'no', 'va', 'llegar', 'mucho', 'menos', 'clara', 'brugada', 'esta', 'tienado', 'mucho', 'dinero', 'en', 'su', 'campaña', 'en', 'todoas', 'las', 'alcadia', 'esta', 'llenando', 'de', 'propaganda']"
112,olovooooorgo! que paso ahí,"['olovooooorgo', 'que', 'paso', 'ahí']"
113,julio es desconocido pero no queremos a los oportunistas de los primos mier. sus equipos están plagados de antiobradoristas.,"['julio', 'es', 'desconocido', 'pero', 'no', 'queremos', 'a', 'los', 'oportunistas', 'de', 'los', 'primos', 'mier', 'sus', 'equipos', 'están', 'plagados', 'de', 'antiobradoristas']"
114,la ruta es clara,"['la', 'ruta', 'es', 'clara']"
115,ni quién conozca a lomelí. está ocupado haciendo negocios farmacéuticos.,"['ni', 'quién', 'conozca', 'a', 'lomelí', 'está', 'ocupado', 'haciendo', 'negocios', 'farmacéuticos']"
116,la ruta es clara,"['la', 'ruta', 'es', 'clara']"
117,41,['41']
118,luego el ine va a salir conque debe haber un compañere,"['luego', 'el', 'ine', 'va', 'a', 'salir', 'conque', 'debe', 'haber', 'un', 'compañere']"
119,pura mierda engaña chinches...,"['pura', 'mierda', 'engaña', 'chinches']"
120,claro que con chema martínez gobernador,"['claro', 'que', 'con', 'chema', 'martínez', 'gobernador']"
121,gobernador,['gobernador']
122,74,['74']
123,mier…da pena,"['mier', 'da', 'pena']"
124,a julio no lo quieren los poblanos 1 porque el primo del oportunista y qué le quería poner el pie a amlo desde el senado y del prd. y solo está usando recursos públicos para su campaña que él sabe que no va a ganar,"['a', 'julio', 'no', 'lo', 'quieren', 'los', 'poblanos', '1', 'porque', 'el', 'primo', 'del', 'oportunista', 'y', 'qué', 'le', 'quería', 'poner', 'el', 'pie', 'a', 'amlo', 'desde', 'el', 'senado', 'y', 'del', 'prd', 'y', 'solo', 'está', 'usando', 'recursos', 'públicos', 'para', 'su', 'campaña', 'que', 'él', 'sabe', 'que', 'no', 'va', 'a', 'ganar']"
126,que culpa tiene veracruz.... mas de lo mismo...,"['que', 'culpa', 'tiene', 'veracruz', 'mas', 'de', 'lo', 'mismo']"
127,julio es desconocido y solo es primo de barboza. cdmx deberia der clara o dr hugo.,"['julio', 'es', 'desconocido', 'y', 'solo', 'es', 'primo', 'de', 'barboza', 'cdmx', 'deberia', 'der', 'clara', 'o', 'dr', 'hugo']"
129,aprovechando el comercial sería posible que la lic.,"['aprovechando', 'el', 'comercial', 'sería', 'posible', 'que', 'la', 'lic']"
130,el detalle es q el,"['el', 'detalle', 'es', 'q', 'el']"
131,fue para hablar del negocio del fentanilo ?,"['fue', 'para', 'hablar', 'del', 'negocio', 'del', 'fentanilo']"
132,no entiendo por qué siguen insistiendo en apoyar al narcopolicía .,"['no', 'entiendo', 'por', 'qué', 'siguen', 'insistiendo', 'en', 'apoyar', 'al', 'narcopolicía']"
133,"harfuch jamás, esta vez si estás bien pende equivocado.","['harfuch', 'jamás', 'esta', 'vez', 'si', 'estás', 'bien', 'pende', 'equivocado']"
134,"mejor una llave y cinturón para tu ruca bro ,eso de parecer mecánico todos los días está cañón mientras tú escribes mamadas","['mejor', 'una', 'llave', 'y', 'cinturón', 'para', 'tu', 'ruca', 'bro', 'eso', 'de', 'parecer', 'mecánico', 'todos', 'los', 'días', 'está', 'cañón', 'mientras', 'tú', 'escribes', 'mamadas']"
136,"con alianza o sin alianza, vas tú como candidata, no podemos apoyar un político como el","['con', 'alianza', 'o', 'sin', 'alianza', 'vas', 'tú', 'como', 'candidata', 'no', 'podemos', 'apoyar', 'un', 'político', 'como', 'el']"
137,oye y por qué ya no publicas nada del,"['oye', 'y', 'por', 'qué', 'ya', 'no', 'publicas', 'nada', 'del']"
138,yo veo a tu muuuuuuuu jer debajo de todos ellos,"['yo', 'veo', 'a', 'tu', 'muuuuuuuu', 'jer', 'debajo', 'de', 'todos', 'ellos']"
139,todos con,"['todos', 'con']"
140,"según,",['según']
141,yo tengo otros datos.,"['yo', 'tengo', 'otros', 'datos']"
142,no,['no']
143,"maestra usted debe de ser nuestra representante por el simple hecho de que sus raíces están limpias, su trayectoria viene de las bases","['maestra', 'usted', 'debe', 'de', 'ser', 'nuestra', 'representante', 'por', 'el', 'simple', 'hecho', 'de', 'que', 'sus', 'raíces', 'están', 'limpias', 'su', 'trayectoria', 'viene', 'de', 'las', 'bases']"
144,el apoyo para,"['el', 'apoyo', 'para']"
145,285,['285']
146,va!,['va']
147,roció no es jarocha pendejø no entra jamás aquí la vamos a mandar a chingar su madre,"['roció', 'no', 'es', 'jarocha', 'pendejø', 'no', 'entra', 'jamás', 'aquí', 'la', 'vamos', 'a', 'mandar', 'a', 'chingar', 'su', 'madre']"
149,¿los dos son del partido que no respondió al embajador de israel hace dos años cuando pidió eso?,"['los', 'dos', 'son', 'del', 'partido', 'que', 'no', 'respondió', 'al', 'embajador', 'de', 'israel', 'hace', 'dos', 'años', 'cuando', 'pidió', 'eso']"
150,54,['54']
151,"así como las encuestas al interior de morena, pregúntele a ebrard...","['así', 'como', 'las', 'encuestas', 'al', 'interior', 'de', 'morena', 'pregúntele', 'a', 'ebrard']"
152,"wow, nachita! eres vidente","['wow', 'nachita', 'eres', 'vidente']"
153,¿se aceptan mujeres trans?.,"['se', 'aceptan', 'mujeres', 'trans']"
154,"chema, sin duda alguna","['chema', 'sin', 'duda', 'alguna']"
155,345,['345']
157,ya es nacho... mierdrrr@,"['ya', 'es', 'nacho', 'mierdrrr']"
158,los varones en tabasco van por tu esposa a rellenarla de salchicha,"['los', 'varones', 'en', 'tabasco', 'van', 'por', 'tu', 'esposa', 'a', 'rellenarla', 'de', 'salchicha']"
159,"wow, nachita! eres vidente","['wow', 'nachita', 'eres', 'vidente']"
160,dicen,['dicen']
162,"nada cobarde nacho?
no va a decir nada ni referente a los mexicanos secuestrados en gaza?
vaya que desafortunado silencio de la secta de morena!
qué asco","['nada', 'cobarde', 'nacho', 'no', 'va', 'a', 'decir', 'nada', 'ni', 'referente', 'a', 'los', 'mexicanos', 'secuestrados', 'en', 'gaza', 'vaya', 'que', 'desafortunado', 'silencio', 'de', 'la', 'secta', 'de', 'morena', 'qué', 'asco']"
163,es la ecuación. dejar fuera a,"['es', 'la', 'ecuación', 'dejar', 'fuera', 'a']"
164,"la respuesta es sencilla, en jalisco","['la', 'respuesta', 'es', 'sencilla', 'en', 'jalisco']"
165,"creo que el ine no te puede dar la orden de que en cdmx debe ser mujer, esas no deben ser sus facultades, de echo en la democracia el pueblo debe mandar, no el género, la política no es de géneros, es de capacidades y liderazgo, no importa si son hombres o mujeres","['creo', 'que', 'el', 'ine', 'no', 'te', 'puede', 'dar', 'la', 'orden', 'de', 'que', 'en', 'cdmx', 'debe', 'ser', 'mujer', 'esas', 'no', 'deben', 'ser', 'sus', 'facultades', 'de', 'echo', 'en', 'la', 'democracia', 'el', 'pueblo', 'debe', 'mandar', 'no', 'el', 'género', 'la', 'política', 'no', 'es', 'de', 'géneros', 'es', 'de', 'capacidades', 'y', 'liderazgo', 'no', 'importa', 'si', 'son', 'hombres', 'o', 'mujeres']"
167,chema..,['chema']
168,"el harfuch que apenas tuvo evento proselitista  con el líder sindical del metro ? , ese mismo líder sindical que","['el', 'harfuch', 'que', 'apenas', 'tuvo', 'evento', 'proselitista', 'con', 'el', 'líder', 'sindical', 'del', 'metro', 'ese', 'mismo', 'líder', 'sindical', 'que']"
169,chema la mejor opción!,"['chema', 'la', 'mejor', 'opción']"
170,"lo sentimos, pero no es lo que morena y tú quieran, pretendan o deseen, así te revuelques en el piso haciendo berrinche como niño en el supermercado en busca de que le compren su dulce a fuerza.
atte.
el ine.","['lo', 'sentimos', 'pero', 'no', 'es', 'lo', 'que', 'morena', 'y', 'tú', 'quieran', 'pretendan', 'o', 'deseen', 'así', 'te', 'revuelques', 'en', 'el', 'piso', 'haciendo', 'berrinche', 'como', 'niño', 'en', 'el', 'supermercado', 'en', 'busca', 'de', 'que', 'le', 'compren', 'su', 'dulce', 'a', 'fuerza', 'atte', 'el', 'ine']"
171,ah mira,"['ah', 'mira']"
172,"para los jaliscienses sería desastroso un chema martínez de gobernador. este es un panista, emecista disfrazado de morenista. sería una traición de morena, igual a la que hicieron en coahuila.","['para', 'los', 'jaliscienses', 'sería', 'desastroso', 'un', 'chema', 'martínez', 'de', 'gobernador', 'este', 'es', 'un', 'panista', 'emecista', 'disfrazado', 'de', 'morenista', 'sería', 'una', 'traición', 'de', 'morena', 'igual', 'a', 'la', 'que', 'hicieron', 'en', 'coahuila']"
173,debe ser la siguiente presidenta de méxico.,"['debe', 'ser', 'la', 'siguiente', 'presidenta', 'de', 'méxico']"
175,la respuesta es,"['la', 'respuesta', 'es']"
176,dile,['dile']
177,y si mencionas ahora que la tesis de la “abogada” esquivel es una copia y que la unam se lamenta la vergüenza??? por favor quiero leerte,"['y', 'si', 'mencionas', 'ahora', 'que', 'la', 'tesis', 'de', 'la', 'abogada', 'esquivel', 'es', 'una', 'copia', 'y', 'que', 'la', 'unam', 'se', 'lamenta', 'la', 'vergüenza', 'por', 'favor', 'quiero', 'leerte']"
178,ah mira,"['ah', 'mira']"
179,"ahora sí, encuestas de prestigio ""cucharero""","['ahora', 'sí', 'encuestas', 'de', 'prestigio', 'cucharero']"
180,"osea nacho, yoli ni quería ser presidenta municipal. deja el chayote, a fuerza ni los zapatos.","['osea', 'nacho', 'yoli', 'ni', 'quería', 'ser', 'presidenta', 'municipal', 'deja', 'el', 'chayote', 'a', 'fuerza', 'ni', 'los', 'zapatos']"
181,116,['116']
182,jajaja el aprendiz del súper policía preso en usa a cdmx olvídense de la mayoría en la cámara!,"['jajaja', 'el', 'aprendiz', 'del', 'súper', 'policía', 'preso', 'en', 'usa', 'a', 'cdmx', 'olvídense', 'de', 'la', 'mayoría', 'en', 'la', 'cámara']"
183,después del criterio del,"['después', 'del', 'criterio', 'del']"
184,es tiempo de mujeres!!! de modo que en jalisco,"['es', 'tiempo', 'de', 'mujeres', 'de', 'modo', 'que', 'en', 'jalisco']"
185,jajajaja ni eso hacen bien,"['jajajaja', 'ni', 'eso', 'hacen', 'bien']"
187,"""puentes de plata con el","['puentes', 'de', 'plata', 'con', 'el']"
188,"esto esta amañado, los comentarios claramente la mayoría dicen clara y en los resultado va chema muy arriba, de todos modos emití mi voto y mi comentario, ánimo","['esto', 'esta', 'amañado', 'los', 'comentarios', 'claramente', 'la', 'mayoría', 'dicen', 'clara', 'y', 'en', 'los', 'resultado', 'va', 'chema', 'muy', 'arriba', 'de', 'todos', 'modos', 'emití', 'mi', 'voto', 'y', 'mi', 'comentario', 'ánimo']"
189,) clara es la respuesta,"['clara', 'es', 'la', 'respuesta']"
195,errata: “transformación” *,"['errata', 'transformación']"
196,¿el mismo,"['el', 'mismo']"
197,chema martínez,"['chema', 'martínez']"
198,"se demuestra el cariño y el agradecimiento de haberle vendido f€ntanilo, teniendo suspendida su empresa. entre narc0s se entienden…","['se', 'demuestra', 'el', 'cariño', 'y', 'el', 'agradecimiento', 'de', 'haberle', 'vendido', 'f', 'ntanilo', 'teniendo', 'suspendida', 'su', 'empresa', 'entre', 'narc0s', 'se', 'entienden']"
199,789,['789']
200,"jalisco, nunca morena!","['jalisco', 'nunca', 'morena']"
201,"mi voto para clara cárdenas, la ruta es clara para jalisco","['mi', 'voto', 'para', 'clara', 'cárdenas', 'la', 'ruta', 'es', 'clara', 'para', 'jalisco']"
202,"¿quién debería ser el candidato o candidata a la gubernatura de jalisco por morena?
• clara cárdenas
(","['quién', 'debería', 'ser', 'el', 'candidato', 'o', 'candidata', 'a', 'la', 'gubernatura', 'de', 'jalisco', 'por', 'morena', 'clara', 'cárdenas']"
203,jajaja,['jajaja']
204,1.171,"['1', '171']"
205,ni con esa señora sin chiste ganaran jalisco,"['ni', 'con', 'esa', 'señora', 'sin', 'chiste', 'ganaran', 'jalisco']"
206,de seguro estaba el anormal de,"['de', 'seguro', 'estaba', 'el', 'anormal', 'de']"
207,"escucharon la más ""votada""...","['escucharon', 'la', 'más', 'votada']"
208,lord fenta recibiendo a eschaira,"['lord', 'fenta', 'recibiendo', 'a', 'eschaira']"
210,se la puso difícil,"['se', 'la', 'puso', 'difícil']"
211,"felicidades, siguen derrochando dinero del erario. su hipocresía de ""primero los pobres"" es irónica e indignante. 

hasta cuándo","['felicidades', 'siguen', 'derrochando', 'dinero', 'del', 'erario', 'su', 'hipocresía', 'de', 'primero', 'los', 'pobres', 'es', 'irónica', 'e', 'indignante', 'hasta', 'cuándo']"
212,no es cierto no te creo,"['no', 'es', 'cierto', 'no', 'te', 'creo']"
213,si dios hablara te pediria cuentas! corrupto!,"['si', 'dios', 'hablara', 'te', 'pediria', 'cuentas', 'corrupto']"
214,"ahora si lo pelaron dr., de a como le va a tocar cooperar? porque para candidato no da!!!","['ahora', 'si', 'lo', 'pelaron', 'dr', 'de', 'a', 'como', 'le', 'va', 'a', 'tocar', 'cooperar', 'porque', 'para', 'candidato', 'no', 'da']"
215,hoy tuvimos el honor de recibir a la dra.,"['hoy', 'tuvimos', 'el', 'honor', 'de', 'recibir', 'a', 'la', 'dra']"
216,de negocios poco claros. ( perdón por la repetición y),"['de', 'negocios', 'poco', 'claros', 'perdón', 'por', 'la', 'repetición', 'y']"
217,"es otra rémora de 4a y si ahora estamos mal, coneate estaremos peor","['es', 'otra', 'rémora', 'de', '4a', 'y', 'si', 'ahora', 'estamos', 'mal', 'coneate', 'estaremos', 'peor']"
218,no te arrastres chapulín sabes que morena no ganará jamás en jalisco,"['no', 'te', 'arrastres', 'chapulín', 'sabes', 'que', 'morena', 'no', 'ganará', 'jamás', 'en', 'jalisco']"
219,par de lacras,"['par', 'de', 'lacras']"
220,1.110,"['1', '110']"
221,vamos  para  adelante  doc. sector  agropecuario!!,"['vamos', 'para', 'adelante', 'doc', 'sector', 'agropecuario']"
222,en jalisco no queremos esto,"['en', 'jalisco', 'no', 'queremos', 'esto']"
223,"93 likes en 6 horas ! todo indica que no serás el elegido, date cuenta.","['93', 'likes', 'en', '6', 'horas', 'todo', 'indica', 'que', 'no', 'serás', 'el', 'elegido', 'date', 'cuenta']"
224,"jajajajajaja son unos neanderthales.

bienvenida a jalsico","['jajajajajaja', 'son', 'unos', 'neanderthales', 'bienvenida', 'a', 'jalsico']"
225,24,['24']
226,jalsico???,['jalsico']
227,agradecido con todas sus muestras de cariño y sus palabras de aliento.,"['agradecido', 'con', 'todas', 'sus', 'muestras', 'de', 'cariño', 'y', 'sus', 'palabras', 'de', 'aliento']"
228,como les arde asta el asiento saber que el doc lomelí va aser nuestro próximo gobernador les guste o no ya lo verán,"['como', 'les', 'arde', 'asta', 'el', 'asiento', 'saber', 'que', 'el', 'doc', 'lomelí', 'va', 'aser', 'nuestro', 'próximo', 'gobernador', 'les', 'guste', 'o', 'no', 'ya', 'lo', 'verán']"
229,"¿adivinen quién falta en esta bella imagen?

adivinaron:","['adivinen', 'quién', 'falta', 'en', 'esta', 'bella', 'imagen', 'adivinaron']"
230,par de corruptos,"['par', 'de', 'corruptos']"
232,a érika pérez más que tú la conoces.,"['a', 'érika', 'pérez', 'más', 'que', 'tú', 'la', 'conoces']"
233,llegó,['llegó']
234,"ahórrense los comentarios cursis..

¿quieren ganar?

prometan que van a cancelar el negociazo que hizo el marrano con las verficadoras y que se va a regresa a las de antes.

ya estamos hartos de mc y sus multas e impuestos por todo

con eso ganan por goleada.","['ahórrense', 'los', 'comentarios', 'cursis', 'quieren', 'ganar', 'prometan', 'que', 'van', 'a', 'cancelar', 'el', 'negociazo', 'que', 'hizo', 'el', 'marrano', 'con', 'las', 'verficadoras', 'y', 'que', 'se', 'va', 'a', 'regresa', 'a', 'las', 'de', 'antes', 'ya', 'estamos', 'hartos', 'de', 'mc', 'y', 'sus', 'multas', 'e', 'impuestos', 'por', 'todo', 'con', 'eso', 'ganan', 'por', 'goleada']"
235,"¡aguas, trae chinches!","['aguas', 'trae', 'chinches']"
236,pues 12 años de campaña como no vas a recorrer el estado,"['pues', '12', 'años', 'de', 'campaña', 'como', 'no', 'vas', 'a', 'recorrer', 'el', 'estado']"
237,ten lo por seguro vas a volver a perder,"['ten', 'lo', 'por', 'seguro', 'vas', 'a', 'volver', 'a', 'perder']"
238,"que vaya a chingar a si madre, dile… ahh de paso que te lleve a ti también","['que', 'vaya', 'a', 'chingar', 'a', 'si', 'madre', 'dile', 'ahh', 'de', 'paso', 'que', 'te', 'lleve', 'a', 'ti', 'también']"
239,"exacto, los de","['exacto', 'los', 'de']"
240,ccp,['ccp']
241,17,['17']
242,no queremos a ese sujeto como eterno candidato a gobernador. sangre nueva sin sospecha de negocios sospechosos de medicinas,"['no', 'queremos', 'a', 'ese', 'sujeto', 'como', 'eterno', 'candidato', 'a', 'gobernador', 'sangre', 'nueva', 'sin', 'sospecha', 'de', 'negocios', 'sospechosos', 'de', 'medicinas']"
243,"no, no vas a ser gobernador oootra vez, saludos","['no', 'no', 'vas', 'a', 'ser', 'gobernador', 'oootra', 'vez', 'saludos']"
244,"saludando a una amiga de verdad, la primera mujer en ocupar la mas alta responsabilidad en méxico: la dra.","['saludando', 'a', 'una', 'amiga', 'de', 'verdad', 'la', 'primera', 'mujer', 'en', 'ocupar', 'la', 'mas', 'alta', 'responsabilidad', 'en', 'méxico', 'la', 'dra']"
245,"si en verdad quiere ayudar a claudia debería dar un paso al costado y dejar que otro sea el candidato a gobernador. los de mc aplauden que usted sea el candidato porque lo aplastarán nuevamente con lo de sus nexos con él narco, su foto en la cárcel y sus ventas de medicinas.","['si', 'en', 'verdad', 'quiere', 'ayudar', 'a', 'claudia', 'debería', 'dar', 'un', 'paso', 'al', 'costado', 'y', 'dejar', 'que', 'otro', 'sea', 'el', 'candidato', 'a', 'gobernador', 'los', 'de', 'mc', 'aplauden', 'que', 'usted', 'sea', 'el', 'candidato', 'porque', 'lo', 'aplastarán', 'nuevamente', 'con', 'lo', 'de', 'sus', 'nexos', 'con', 'él', 'narco', 'su', 'foto', 'en', 'la', 'cárcel', 'y', 'sus', 'ventas', 'de', 'medicinas']"
246,688,['688']
247,"a transformar jalisco!!! 
todo nuestro apoyo para la doctora y para el doctor lomelí","['a', 'transformar', 'jalisco', 'todo', 'nuestro', 'apoyo', 'para', 'la', 'doctora', 'y', 'para', 'el', 'doctor', 'lomelí']"
248,"te dan tratro como de la bola, te la jugaste con adán augusto quién tampoco te quería por corrupto, traidor y mentiroso. no es para menos que el karma te ponga en tu lugar farmacéutico.","['te', 'dan', 'tratro', 'como', 'de', 'la', 'bola', 'te', 'la', 'jugaste', 'con', 'adán', 'augusto', 'quién', 'tampoco', 'te', 'quería', 'por', 'corrupto', 'traidor', 'y', 'mentiroso', 'no', 'es', 'para', 'menos', 'que', 'el', 'karma', 'te', 'ponga', 'en', 'tu', 'lugar', 'farmacéutico']"
249,"te dan tratro como de la bola, te la jugaste con adán augusto quién tampoco te quería por corrupto, traidor y mentiroso. no es para menos que el karma te ponga en tu lugar farmacéutico.","['te', 'dan', 'tratro', 'como', 'de', 'la', 'bola', 'te', 'la', 'jugaste', 'con', 'adán', 'augusto', 'quién', 'tampoco', 'te', 'quería', 'por', 'corrupto', 'traidor', 'y', 'mentiroso', 'no', 'es', 'para', 'menos', 'que', 'el', 'karma', 'te', 'ponga', 'en', 'tu', 'lugar', 'farmacéutico']"
250,"te dan tratro como de la bola, te la jugaste con adán augusto quién tampoco te quería por corrupto, traidor y mentiroso. no es para menos que el karma te ponga en tu lugar farmacéutico.","['te', 'dan', 'tratro', 'como', 'de', 'la', 'bola', 'te', 'la', 'jugaste', 'con', 'adán', 'augusto', 'quién', 'tampoco', 'te', 'quería', 'por', 'corrupto', 'traidor', 'y', 'mentiroso', 'no', 'es', 'para', 'menos', 'que', 'el', 'karma', 'te', 'ponga', 'en', 'tu', 'lugar', 'farmacéutico']"
251,50,['50']
252,jalisco y morena. con mucha fuerza.,"['jalisco', 'y', 'morena', 'con', 'mucha', 'fuerza']"
253,el mejor equipo para la transformación de jalisco,"['el', 'mejor', 'equipo', 'para', 'la', 'transformación', 'de', 'jalisco']"
254,llegó,['llegó']
255,"jalisco será territorio morena,jalisco a sido muy maltratado.","['jalisco', 'será', 'territorio', 'morena', 'jalisco', 'a', 'sido', 'muy', 'maltratado']"
256,llegó,['llegó']
257,"urgeee que morena gane jalisco, la gente a recibído mucho maltrato.","['urgeee', 'que', 'morena', 'gane', 'jalisco', 'la', 'gente', 'a', 'recibído', 'mucho', 'maltrato']"
258,ya llegaron las chinches !!!,"['ya', 'llegaron', 'las', 'chinches']"
259,"15,7 mil","['15', '7', 'mil']"
260,"regidor al tener tal conocimiento, mismo que usted pregona y que sin duda alguna es exagerado, por no decir fantasioso, entonces usted qué propone para acabar con la inseguridad y la grave problemática que se vive en todo el estado y particularmente teocaltiche?","['regidor', 'al', 'tener', 'tal', 'conocimiento', 'mismo', 'que', 'usted', 'pregona', 'y', 'que', 'sin', 'duda', 'alguna', 'es', 'exagerado', 'por', 'no', 'decir', 'fantasioso', 'entonces', 'usted', 'qué', 'propone', 'para', 'acabar', 'con', 'la', 'inseguridad', 'y', 'la', 'grave', 'problemática', 'que', 'se', 'vive', 'en', 'todo', 'el', 'estado', 'y', 'particularmente', 'teocaltiche']"
261,nomás un asesinato entre supuestos narcos del que no quiere hablar,"['nomás', 'un', 'asesinato', 'entre', 'supuestos', 'narcos', 'del', 'que', 'no', 'quiere', 'hablar']"
262,"¡bienvenida a jalisco,","['bienvenida', 'a', 'jalisco']"
263,"no lo conoces, te hace falta ver más a ""bax""","['no', 'lo', 'conoces', 'te', 'hace', 'falta', 'ver', 'más', 'a', 'bax']"
264,"quieres a jalisco: conoces y reconoces cada rincón de él, lo has recorrido todo, sabes con orgullo los oficios y vocaciones de los jaliscienses pero también de sus problemas, mismos que habrás de solucionar cuando seas el próximo gobernador. fuerte abrazo!","['quieres', 'a', 'jalisco', 'conoces', 'y', 'reconoces', 'cada', 'rincón', 'de', 'él', 'lo', 'has', 'recorrido', 'todo', 'sabes', 'con', 'orgullo', 'los', 'oficios', 'y', 'vocaciones', 'de', 'los', 'jaliscienses', 'pero', 'también', 'de', 'sus', 'problemas', 'mismos', 'que', 'habrás', 'de', 'solucionar', 'cuando', 'seas', 'el', 'próximo', 'gobernador', 'fuerte', 'abrazo']"
265,"reconocemos su incansable trabajo, la perseverancia y la vasta experiencia estimado","['reconocemos', 'su', 'incansable', 'trabajo', 'la', 'perseverancia', 'y', 'la', 'vasta', 'experiencia', 'estimado']"
266,"cómo político das pena, entiende, tendrás dinero para comprar lo que quieras, pero la gente no va a votar por ti, deja que otra u otro represente el proyecto de amlo. confórmate con las diputaciones y candidaturas a presidencia municipal que compraste, pero para gobernador no vas","['cómo', 'político', 'das', 'pena', 'entiende', 'tendrás', 'dinero', 'para', 'comprar', 'lo', 'que', 'quieras', 'pero', 'la', 'gente', 'no', 'va', 'a', 'votar', 'por', 'ti', 'deja', 'que', 'otra', 'u', 'otro', 'represente', 'el', 'proyecto', 'de', 'amlo', 'confórmate', 'con', 'las', 'diputaciones', 'y', 'candidaturas', 'a', 'presidencia', 'municipal', 'que', 'compraste', 'pero', 'para', 'gobernador', 'no', 'vas']"
267,"hoy, mientras compartía con mi esposa e hijas, reflexionaba sobre cómo he tenido la bendición de conocer cada rincón de jalisco y, en cada comunidad, he tenido al menos una amiga o amigo. ¡qué hermoso regalo me ha dado dios!","['hoy', 'mientras', 'compartía', 'con', 'mi', 'esposa', 'e', 'hijas', 'reflexionaba', 'sobre', 'cómo', 'he', 'tenido', 'la', 'bendición', 'de', 'conocer', 'cada', 'rincón', 'de', 'jalisco', 'y', 'en', 'cada', 'comunidad', 'he', 'tenido', 'al', 'menos', 'una', 'amiga', 'o', 'amigo', 'qué', 'hermoso', 'regalo', 'me', 'ha', 'dado', 'dios']"
268,quienes sabemos su pasado y sabemos como amasó su fortuna no le creemos nada.,"['quienes', 'sabemos', 'su', 'pasado', 'y', 'sabemos', 'como', 'amasó', 'su', 'fortuna', 'no', 'le', 'creemos', 'nada']"
269,que pasó? saca el chisme.,"['que', 'pasó', 'saca', 'el', 'chisme']"
270,"""me invitaron"" doctor una vez más el acarreo y la manipulación de varios funcionarios en el ""gobierno"" actual, le hacen el trabajo.

resulta paradójico que la peor administración, la cual es ""morenista"" en","['me', 'invitaron', 'doctor', 'una', 'vez', 'más', 'el', 'acarreo', 'y', 'la', 'manipulación', 'de', 'varios', 'funcionarios', 'en', 'el', 'gobierno', 'actual', 'le', 'hacen', 'el', 'trabajo', 'resulta', 'paradójico', 'que', 'la', 'peor', 'administración', 'la', 'cual', 'es', 'morenista', 'en']"
271,es un honor estar con el doctor  !,"['es', 'un', 'honor', 'estar', 'con', 'el', 'doctor']"
272,"¿sirviéndo o sirviendote de la comunidad? porque algo es cierto, eres millonario gracias a que has robado dinero al pueblo mexicano con los sobreprecios de las medicinas que le vendes al imss y al issste.","['sirviéndo', 'o', 'sirviendote', 'de', 'la', 'comunidad', 'porque', 'algo', 'es', 'cierto', 'eres', 'millonario', 'gracias', 'a', 'que', 'has', 'robado', 'dinero', 'al', 'pueblo', 'mexicano', 'con', 'los', 'sobreprecios', 'de', 'las', 'medicinas', 'que', 'le', 'vendes', 'al', 'imss', 'y', 'al', 'issste']"
273,"te vas a quedar con el deseo (otra vez), pero gracias por la preocupación doc!!!!!!","['te', 'vas', 'a', 'quedar', 'con', 'el', 'deseo', 'otra', 'vez', 'pero', 'gracias', 'por', 'la', 'preocupación', 'doc']"
274,"el día de hoy, tuve el gusto de compartir un momento muy especial con las y los vecinos de tonalá, quienes me invitaron a conversar sobre mi deseo de coordinar los comités de defensa de la cuarta transformación en jalisco. 

todavía falta mucho por hacer en jalisco. sigamos…","['el', 'día', 'de', 'hoy', 'tuve', 'el', 'gusto', 'de', 'compartir', 'un', 'momento', 'muy', 'especial', 'con', 'las', 'y', 'los', 'vecinos', 'de', 'tonalá', 'quienes', 'me', 'invitaron', 'a', 'conversar', 'sobre', 'mi', 'deseo', 'de', 'coordinar', 'los', 'comités', 'de', 'defensa', 'de', 'la', 'cuarta', 'transformación', 'en', 'jalisco', 'todavía', 'falta', 'mucho', 'por', 'hacer', 'en', 'jalisco', 'sigamos']"
