,texto,tokens
102,"durante este recorrido aproveché para entrevistarme con la asociación ganadera de palenque, las audiencias públicas son indispensables para la agenda legislativa, nuestra prioridad como servidores es atender las demandas que la ciudadanía requiere para poder llevar a cabo…","['durante', 'este', 'recorrido', 'aproveché', 'para', 'entrevistarme', 'con', 'la', 'asociación', 'ganadera', 'de', 'palenque', 'las', 'audiencias', 'públicas', 'son', 'indispensables', 'para', 'la', 'agenda', 'legislativa', 'nuestra', 'prioridad', 'como', 'servidores', 'es', 'atender', 'las', 'demandas', 'que', 'la', 'ciudadanía', 'requiere', 'para', 'poder', 'llevar', 'a', 'cabo']"
103,este 1ro de julio tenemos una cita para acompañar a nuestro presidente,"['este', '1ro', 'de', 'julio', 'tenemos', 'una', 'cita', 'para', 'acompañar', 'a', 'nuestro', 'presidente']"
104,| desde muy temprano nos reunimos con periodistas de,"['desde', 'muy', 'temprano', 'nos', 'reunimos', 'con', 'periodistas', 'de']"
105,"en un acto que a todas luces representa un atentado contra la democracia, hoy los ministros de la","['en', 'un', 'acto', 'que', 'a', 'todas', 'luces', 'representa', 'un', 'atentado', 'contra', 'la', 'democracia', 'hoy', 'los', 'ministros', 'de', 'la']"
106,agradezco la participación de mujeres y hombres de,"['agradezco', 'la', 'participación', 'de', 'mujeres', 'y', 'hombres', 'de']"
107,como legisladora tengo el compromiso de fomentar el diálogo con la ciudadanía. en,"['como', 'legisladora', 'tengo', 'el', 'compromiso', 'de', 'fomentar', 'el', 'diálogo', 'con', 'la', 'ciudadanía', 'en']"
108,en nuestro paso por,"['en', 'nuestro', 'paso', 'por']"
109,¡muchas gracias por el espacio!,"['muchas', 'gracias', 'por', 'el', 'espacio']"
110,| en unos minutos estaremos al aire en entrevista con,"['en', 'unos', 'minutos', 'estaremos', 'al', 'aire', 'en', 'entrevista', 'con']"
111,"agradezco a las más de 3000 personas que se dieron cita el día de hoy para inaugurar nuestra nueva oficina de enlace legislativo, la casa de las y los chiapanecos.  

será un gusto recibirles con los brazos abiertos","['agradezco', 'a', 'las', 'más', 'de', '3000', 'personas', 'que', 'se', 'dieron', 'cita', 'el', 'día', 'de', 'hoy', 'para', 'inaugurar', 'nuestra', 'nueva', 'oficina', 'de', 'enlace', 'legislativo', 'la', 'casa', 'de', 'las', 'y', 'los', 'chiapanecos', 'será', 'un', 'gusto', 'recibirles', 'con', 'los', 'brazos', 'abiertos']"
112,impresionante la convocatoria de la senadora,"['impresionante', 'la', 'convocatoria', 'de', 'la', 'senadora']"
113,inauguramos nuestra casa de enlace legislativo. ¡muchas gracias por acompañarme!,"['inauguramos', 'nuestra', 'casa', 'de', 'enlace', 'legislativo', 'muchas', 'gracias', 'por', 'acompañarme']"
114,en,['en']
115,en breve estaré en entrevista con,"['en', 'breve', 'estaré', 'en', 'entrevista', 'con']"
116,en seguimiento a nuestro recorrido por,"['en', 'seguimiento', 'a', 'nuestro', 'recorrido', 'por']"
117,en,['en']
118,tuve un encuentro con periodistas del municipio de,"['tuve', 'un', 'encuentro', 'con', 'periodistas', 'del', 'municipio', 'de']"
119,¿votarías por una mujer para la gubernatura de chiapas?,"['votarías', 'por', 'una', 'mujer', 'para', 'la', 'gubernatura', 'de', 'chiapas']"
121,michas gracias por tus palabras.,"['michas', 'gracias', 'por', 'tus', 'palabras']"
122,sasil de león! la gobernadora que los chiapanecos necesitamos!,"['sasil', 'de', 'león', 'la', 'gobernadora', 'que', 'los', 'chiapanecos', 'necesitamos']"
123,muchas gracias por tu comentario. saludos.,"['muchas', 'gracias', 'por', 'tu', 'comentario', 'saludos']"
124,esta mañana me reuní con personas egresadas del tec de monterrey para hablar sobre los retos que desafían las y los profesionistas de,"['esta', 'mañana', 'me', 'reuní', 'con', 'personas', 'egresadas', 'del', 'tec', 'de', 'monterrey', 'para', 'hablar', 'sobre', 'los', 'retos', 'que', 'desafían', 'las', 'y', 'los', 'profesionistas', 'de']"
125,acompañé con mucho gusto a mi amigo el diputado federal,"['acompañé', 'con', 'mucho', 'gusto', 'a', 'mi', 'amigo', 'el', 'diputado', 'federal']"
126,hoy celebramos el,"['hoy', 'celebramos', 'el']"
127,"quiero felicitar por su cumpleaños a víctor carillo caloca, director general de","['quiero', 'felicitar', 'por', 'su', 'cumpleaños', 'a', 'víctor', 'carillo', 'caloca', 'director', 'general', 'de']"
128,"¡gracias a tu voto, la cuarta transformación llegará al","['gracias', 'a', 'tu', 'voto', 'la', 'cuarta', 'transformación', 'llegará', 'al']"
129,"visité las instalaciones de la cruz roja en tuxtla gutiérrez y encontré mujeres y hombres con una gran vocación de servicio y amor al prójimo; muchos de ellos voluntarios, es decir que no reciben ningún tipo de remuneración. por mi parte, me llevo el compromiso de exponer en la…","['visité', 'las', 'instalaciones', 'de', 'la', 'cruz', 'roja', 'en', 'tuxtla', 'gutiérrez', 'y', 'encontré', 'mujeres', 'y', 'hombres', 'con', 'una', 'gran', 'vocación', 'de', 'servicio', 'y', 'amor', 'al', 'prójimo', 'muchos', 'de', 'ellos', 'voluntarios', 'es', 'decir', 'que', 'no', 'reciben', 'ningún', 'tipo', 'de', 'remuneración', 'por', 'mi', 'parte', 'me', 'llevo', 'el', 'compromiso', 'de', 'exponer', 'en', 'la']"
130,muchas felicidades a,"['muchas', 'felicidades', 'a']"
131,feliz día a todas las y los contadores. mi reconocimiento por ser pieza fundamental en el crecimiento y desarrollo de nuestro país. enhorabuena.,"['feliz', 'día', 'a', 'todas', 'las', 'y', 'los', 'contadores', 'mi', 'reconocimiento', 'por', 'ser', 'pieza', 'fundamental', 'en', 'el', 'crecimiento', 'y', 'desarrollo', 'de', 'nuestro', 'país', 'enhorabuena']"
132,la cuarta transformación será una realidad en el estado de méxico con el triunfo histórico de la maestra,"['la', 'cuarta', 'transformación', 'será', 'una', 'realidad', 'en', 'el', 'estado', 'de', 'méxico', 'con', 'el', 'triunfo', 'histórico', 'de', 'la', 'maestra']"
133,una victoria para todas las mujeres en méxico. el día de hoy la comisión permanente declaró constitucional la ley,"['una', 'victoria', 'para', 'todas', 'las', 'mujeres', 'en', 'méxico', 'el', 'día', 'de', 'hoy', 'la', 'comisión', 'permanente', 'declaró', 'constitucional', 'la', 'ley']"
134,tuve el gusto de disfrutar de una mañana diferente con un paseo en caballo. son animales increíblemente bellos e inteligentes. gracias a mis amigas y amigos de “de mujer a mujer” por la invitación.,"['tuve', 'el', 'gusto', 'de', 'disfrutar', 'de', 'una', 'mañana', 'diferente', 'con', 'un', 'paseo', 'en', 'caballo', 'son', 'animales', 'increíblemente', 'bellos', 'e', 'inteligentes', 'gracias', 'a', 'mis', 'amigas', 'y', 'amigos', 'de', 'de', 'mujer', 'a', 'mujer', 'por', 'la', 'invitación']"
135,"las y los servidores públicos debemos caminar con la gente, escuchar sus necesidades y siempre servir de cara al pueblo. las mujeres y hombres de ocosingo son parte de la transformación que están viviendo nuestro estado y nuestro país. gracias siempre por su confianza.","['las', 'y', 'los', 'servidores', 'públicos', 'debemos', 'caminar', 'con', 'la', 'gente', 'escuchar', 'sus', 'necesidades', 'y', 'siempre', 'servir', 'de', 'cara', 'al', 'pueblo', 'las', 'mujeres', 'y', 'hombres', 'de', 'ocosingo', 'son', 'parte', 'de', 'la', 'transformación', 'que', 'están', 'viviendo', 'nuestro', 'estado', 'y', 'nuestro', 'país', 'gracias', 'siempre', 'por', 'su', 'confianza']"
136,"la mejor manera de conocer las necesidades de la gente es caminar las colonias, los barrios y las comunidades. gracias a mis amigas y amigos de chiapas solidario y albania alta en la capital de nuestro estado por su recibimiento, por compartirme sus inquietudes y la oportunidad…","['la', 'mejor', 'manera', 'de', 'conocer', 'las', 'necesidades', 'de', 'la', 'gente', 'es', 'caminar', 'las', 'colonias', 'los', 'barrios', 'y', 'las', 'comunidades', 'gracias', 'a', 'mis', 'amigas', 'y', 'amigos', 'de', 'chiapas', 'solidario', 'y', 'albania', 'alta', 'en', 'la', 'capital', 'de', 'nuestro', 'estado', 'por', 'su', 'recibimiento', 'por', 'compartirme', 'sus', 'inquietudes', 'y', 'la', 'oportunidad']"
137,"asistí al programa “a la hora del pozol” de mi amigo daniel solórzano del observador ciudadano de chiapas con quien pudimos conversar sobre el proceso de transformación que vivimos en nuestro estado, el quehacer legislativo y el papel fundamental que juega la juventud en la…","['asistí', 'al', 'programa', 'a', 'la', 'hora', 'del', 'pozol', 'de', 'mi', 'amigo', 'daniel', 'solórzano', 'del', 'observador', 'ciudadano', 'de', 'chiapas', 'con', 'quien', 'pudimos', 'conversar', 'sobre', 'el', 'proceso', 'de', 'transformación', 'que', 'vivimos', 'en', 'nuestro', 'estado', 'el', 'quehacer', 'legislativo', 'y', 'el', 'papel', 'fundamental', 'que', 'juega', 'la', 'juventud', 'en', 'la']"
138,las madres son el pilar de las familias. hoy celebro a la mía porque es ejemplo de fortaleza y me enseñó que para las mujeres no existen los límites. ¡felicidades mamá!,"['las', 'madres', 'son', 'el', 'pilar', 'de', 'las', 'familias', 'hoy', 'celebro', 'a', 'la', 'mía', 'porque', 'es', 'ejemplo', 'de', 'fortaleza', 'y', 'me', 'enseñó', 'que', 'para', 'las', 'mujeres', 'no', 'existen', 'los', 'límites', 'felicidades', 'mamá']"
139,hoy celebramos a las mujeres que han tenido la fortuna de ser madres. reconozco su esfuerzo y el trabajo que realizan todos los días para sacar adelante a sus hijos y que no les falte nada. feliz 10 de mayo a todas las mamás chiapanecas ¡las reinas del hogar!,"['hoy', 'celebramos', 'a', 'las', 'mujeres', 'que', 'han', 'tenido', 'la', 'fortuna', 'de', 'ser', 'madres', 'reconozco', 'su', 'esfuerzo', 'y', 'el', 'trabajo', 'que', 'realizan', 'todos', 'los', 'días', 'para', 'sacar', 'adelante', 'a', 'sus', 'hijos', 'y', 'que', 'no', 'les', 'falte', 'nada', 'feliz', '10', 'de', 'mayo', 'a', 'todas', 'las', 'mamás', 'chiapanecas', 'las', 'reinas', 'del', 'hogar']"
140,la decisión de la,"['la', 'decisión', 'de', 'la']"
141,la transformación de méxico y chiapas es una tarea diaria que se construye con trabajo puesto al servicio del pueblo. agradezco la confianza que han depositado en mí las y los chiapanecos de seguir representándolos para alcanzar condiciones de vida más justas para todas y todos.,"['la', 'transformación', 'de', 'méxico', 'y', 'chiapas', 'es', 'una', 'tarea', 'diaria', 'que', 'se', 'construye', 'con', 'trabajo', 'puesto', 'al', 'servicio', 'del', 'pueblo', 'agradezco', 'la', 'confianza', 'que', 'han', 'depositado', 'en', 'mí', 'las', 'y', 'los', 'chiapanecos', 'de', 'seguir', 'representándolos', 'para', 'alcanzar', 'condiciones', 'de', 'vida', 'más', 'justas', 'para', 'todas', 'y', 'todos']"
142,hoy la,"['hoy', 'la']"
143,hoy quiero felicitar a nuestro gobernador el dr.,"['hoy', 'quiero', 'felicitar', 'a', 'nuestro', 'gobernador', 'el', 'dr']"
144,es un honor acompañar en la transformación del país a un hombre cuya lucha está cambiando la historia de méxico. nos reunimos con nuestro presidente andrés manuel,"['es', 'un', 'honor', 'acompañar', 'en', 'la', 'transformación', 'del', 'país', 'a', 'un', 'hombre', 'cuya', 'lucha', 'está', 'cambiando', 'la', 'historia', 'de', 'méxico', 'nos', 'reunimos', 'con', 'nuestro', 'presidente', 'andrés', 'manuel']"
145,"¡qué gusto verlo fuerte y bien, presidente! las y los mexicanos lo esperamos con los brazos abiertos para que siga encabezando la","['qué', 'gusto', 'verlo', 'fuerte', 'y', 'bien', 'presidente', 'las', 'y', 'los', 'mexicanos', 'lo', 'esperamos', 'con', 'los', 'brazos', 'abiertos', 'para', 'que', 'siga', 'encabezando', 'la']"
147,"como presidenta de la comisión que lleva su nombre, pero sobre todo como chiapaneca, me enorgullece que por medio de un billete conmemorativo, podamos seguir honrando su figura, un hombre de principios que creyó hasta el final en que un méxico mejor y en paz era posible.

(2/2)","['como', 'presidenta', 'de', 'la', 'comisión', 'que', 'lleva', 'su', 'nombre', 'pero', 'sobre', 'todo', 'como', 'chiapaneca', 'me', 'enorgullece', 'que', 'por', 'medio', 'de', 'un', 'billete', 'conmemorativo', 'podamos', 'seguir', 'honrando', 'su', 'figura', 'un', 'hombre', 'de', 'principios', 'que', 'creyó', 'hasta', 'el', 'final', 'en', 'que', 'un', 'méxico', 'mejor', 'y', 'en', 'paz', 'era', 'posible', '2', '2']"
148,"pero de 1863, nació belisario domínguez, médico y político sobresaliente en su lucha en contra de la dictadura de victoriano huerta. 

en su honor el","['pero', 'de', '1863', 'nació', 'belisario', 'domínguez', 'médico', 'y', 'político', 'sobresaliente', 'en', 'su', 'lucha', 'en', 'contra', 'de', 'la', 'dictadura', 'de', 'victoriano', 'huerta', 'en', 'su', 'honor', 'el']"
149,"médico humanista, senador chiapaneco y férreo defensor de la libertad de expresión y la democracia en méxico, el dr. belisario domínguez palencia nació un 25 de abril de 1863. hoy su figura de reformador social sigue inspirando a trabajar por la libertad, la verdad y la dignidad.","['médico', 'humanista', 'senador', 'chiapaneco', 'y', 'férreo', 'defensor', 'de', 'la', 'libertad', 'de', 'expresión', 'y', 'la', 'democracia', 'en', 'méxico', 'el', 'dr', 'belisario', 'domínguez', 'palencia', 'nació', 'un', '25', 'de', 'abril', 'de', '1863', 'hoy', 'su', 'figura', 'de', 'reformador', 'social', 'sigue', 'inspirando', 'a', 'trabajar', 'por', 'la', 'libertad', 'la', 'verdad', 'y', 'la', 'dignidad']"
150,con la,"['con', 'la']"
151,"con el evento “méxico-japón.

1/4","['con', 'el', 'evento', 'méxico', 'japón', '1', '4']"
154,"... siendo éstos hombres y mujeres valientes y trabajadores que encontraron en méxico un hogar y comenzaron a construir una comunidad fuerte y próspera.

4/4","['siendo', 'éstos', 'hombres', 'y', 'mujeres', 'valientes', 'y', 'trabajadores', 'que', 'encontraron', 'en', 'méxico', 'un', 'hogar', 'y', 'comenzaron', 'a', 'construir', 'una', 'comunidad', 'fuerte', 'y', 'próspera', '4', '4']"
155,a la escritora y periodista,"['a', 'la', 'escritora', 'y', 'periodista']"
158,"este es un merecido reconocimiento a su trayectoria, vida y lucha en favor de nuestro méxico.

4","['este', 'es', 'un', 'merecido', 'reconocimiento', 'a', 'su', 'trayectoria', 'vida', 'y', 'lucha', 'en', 'favor', 'de', 'nuestro', 'méxico', '4']"
159,mostrar más,"['mostrar', 'más']"
161,"y el dinero sea invertido en el bienestar de las mexicanas y mexicanos con la construcción de dos hospitales, en tlapa, guerrero y en tuxtepec, oaxaca.","['y', 'el', 'dinero', 'sea', 'invertido', 'en', 'el', 'bienestar', 'de', 'las', 'mexicanas', 'y', 'mexicanos', 'con', 'la', 'construcción', 'de', 'dos', 'hospitales', 'en', 'tlapa', 'guerrero', 'y', 'en', 'tuxtepec', 'oaxaca']"
162,"respecto a los hechos acontecidos ayer en los que un grupo de senadores intentó censurarme durante la entrega de la medalla de honor belisario domínguez, les comparto mi opinión:","['respecto', 'a', 'los', 'hechos', 'acontecidos', 'ayer', 'en', 'los', 'que', 'un', 'grupo', 'de', 'senadores', 'intentó', 'censurarme', 'durante', 'la', 'entrega', 'de', 'la', 'medalla', 'de', 'honor', 'belisario', 'domínguez', 'les', 'comparto', 'mi', 'opinión']"
163,les comparto la entrevista para,"['les', 'comparto', 'la', 'entrevista', 'para']"
164,", con quienes compartimos la lucha por construir un méxico más solidario, justo e igualitario.","['con', 'quienes', 'compartimos', 'la', 'lucha', 'por', 'construir', 'un', 'méxico', 'más', 'solidario', 'justo', 'e', 'igualitario']"
165,"este movimiento se propuso desde su origen pacificar al país, por lo que si algo necesitamos promover hoy en méxico es la reconciliación nacional.","['este', 'movimiento', 'se', 'propuso', 'desde', 'su', 'origen', 'pacificar', 'al', 'país', 'por', 'lo', 'que', 'si', 'algo', 'necesitamos', 'promover', 'hoy', 'en', 'méxico', 'es', 'la', 'reconciliación', 'nacional']"
166,2022 a la escritora y periodista elena poniatowska amor (,"['2022', 'a', 'la', 'escritora', 'y', 'periodista', 'elena', 'poniatowska', 'amor']"
169,"una mujer sensible y brillante. enhorabuena doña elena poniatowska amor.

(6/6)","['una', 'mujer', 'sensible', 'y', 'brillante', 'enhorabuena', 'doña', 'elena', 'poniatowska', 'amor', '6', '6']"
170,"sigue en vivo la sesión solemne para la entrega de la medalla de honor “belisario domínguez”, correspondiente al año 2022, a la escritora, periodista y activista","['sigue', 'en', 'vivo', 'la', 'sesión', 'solemne', 'para', 'la', 'entrega', 'de', 'la', 'medalla', 'de', 'honor', 'belisario', 'domínguez', 'correspondiente', 'al', 'año', '2022', 'a', 'la', 'escritora', 'periodista', 'y', 'activista']"
171,"en esta ocasión no erraron los senadores al otorgar la medalla belisario domínguez a elena poniatowska. elenita es la mejor escritora de nuestros días, la más inteligente, pero sobre todo la que ha estado siempre con los que sufren y luchan por los demás. es una santa laica.","['en', 'esta', 'ocasión', 'no', 'erraron', 'los', 'senadores', 'al', 'otorgar', 'la', 'medalla', 'belisario', 'domínguez', 'a', 'elena', 'poniatowska', 'elenita', 'es', 'la', 'mejor', 'escritora', 'de', 'nuestros', 'días', 'la', 'más', 'inteligente', 'pero', 'sobre', 'todo', 'la', 'que', 'ha', 'estado', 'siempre', 'con', 'los', 'que', 'sufren', 'y', 'luchan', 'por', 'los', 'demás', 'es', 'una', 'santa', 'laica']"
172,"lamento el fallecimiento del doctor pablo gonzález casanov, sociólogo, historiador, ex rector de la unam. se caracterizó por ser un fuerte impulsor de la democracia en méxico y un referente en las luchas sociales de nuestro país. descanse en paz.","['lamento', 'el', 'fallecimiento', 'del', 'doctor', 'pablo', 'gonzález', 'casanov', 'sociólogo', 'historiador', 'ex', 'rector', 'de', 'la', 'unam', 'se', 'caracterizó', 'por', 'ser', 'un', 'fuerte', 'impulsor', 'de', 'la', 'democracia', 'en', 'méxico', 'y', 'un', 'referente', 'en', 'las', 'luchas', 'sociales', 'de', 'nuestro', 'país', 'descanse', 'en', 'paz']"
